game_id,Date,tournament,speed,opening,color,rating,opponent_rating,game_ending,winner,analysis,accuracy,inaccuracy,mistake,blunder
56h30Vj4,03/03/2022,False,blitz,"Queen's Gambit Declined: Baltic Defense, Pseudo-Slav",white,2005,1915,outoftime,white,,,,,
UJQ2fzJ1,03/03/2022,False,blitz,French Defense: Knight Variation,black,2010,2067,resign,white,,,,,
v6MxMJZr,03/02/2022,False,blitz,Queen's Gambit Declined: Ragozin Defense,white,2016,1995,resign,black,,,,,
b72asj25,03/02/2022,False,blitz,Zukertort Opening: Kingside Fianchetto,black,2020,2110,resign,white,,,,,
kur0ZLsS,03/02/2022,False,blitz,Slav Indian,white,2026,2008,resign,black,,,,,
ZUufSmCS,03/02/2022,False,blitz,Pirc Defense,black,2020,2029,resign,black,,,,,
7kE6zyP6,03/02/2022,False,blitz,Queen's Gambit Declined: Three Knights Variation,white,2014,2043,resign,white,,,,,
BSwoU5DV,03/02/2022,False,blitz,"King's Indian Defense: Normal Variation, Rare Defenses",black,2020,2008,resign,white,,,,,
Wd5OePeO,03/02/2022,False,blitz,Queen's Gambit Declined: Three Knights Variation,white,2026,2023,resign,black,,,,,
rArqyQog,03/02/2022,False,blitz,Horwitz Defense,white,2031,2041,resign,black,,,,,
gvbi3K2d,03/02/2022,False,blitz,French Defense,black,2025,2047,mate,black,,,,,
ZodhfYLU,03/02/2022,False,blitz,French Defense: La Bourdonnais Variation,black,2019,2060,resign,black,,,,,
tYIUZ7u7,03/02/2022,False,blitz,King's Indian Defense: Makogonov Variation,white,2013,2010,timeout,white,,,,,
mJVjVFN0,03/02/2022,False,blitz,Pirc Defense,black,2021,1920,outoftime,white,,,,,
Z94AjfEd,03/02/2022,False,blitz,Nimzo-Indian Defense: Leningrad Variation,white,2021,2006,timeout,,,,,,
cFuz5iTj,03/02/2022,False,blitz,Philidor Defense: Lion Variation,black,2027,2020,resign,white,,,,,
aqcFVNON,03/01/2022,False,blitz,French Defense: Two Knights Variation,black,2021,1998,outoftime,black,25 29 0 30 -8 78 28 25 0 50 41 93 -9 13 -15 37 68 88 50 61 -10 -9 -61 -51 -126 -164 -142 -143 -323 -287 -599 -620 -587 -532 -667 -677 -708 -126 -138 -27 -35 31 -110 -100 -127 -109 -137 -134 -230 -231 -237 -216 -199 -130 -421 -421 -404 -462 -473 -458 -500 -446 -661 -607 -722 -315 -287 -178 -273 -221 -259 -282 ,56.0,5.0,0.0,2.0
bn8r53i1,03/01/2022,False,blitz,Queen's Indian Defense: Kasparov Variation,white,2016,2004,resign,white,30 23 27 23 0 29 17 13 0 22 19 144 51 86 101 183 131 134 123 141 0 -22 -18 -23 -204 -59 -94 -40 -14 -11 -349 400 410 404 412 416 438 538 529 576 598 599 554 578 -42 -41 -25 -33 -42 -36 -25 0 -8 401 381 398 410 366 368 497 487 622 622 661 661 690 693 684 683 691 694 754 744 782 776 867 731 730 795 6051 862 6184 7205 7168 7200 ,45.0,1.0,1.0,3.0
4ZHpuZfX,03/01/2022,False,blitz,"Philidor Defense: Lion Variation, Lion's Claw",black,2010,2010,resign,black,25 75 28 12 39 73 44 40 0 48 35 48 32 55 13 13 -29 60 53 71 67 66 5 2 -13 -3 -3 -7 -62 -16 -19 -21 -11 -19 -13 -22 -66 -54 -52 -7 -212 12 -50 0 -13 116 0 319 295 313 215 255 140 290 225 275 -2 103 88 110 -356 -308 -1146 -1150 -1153 -1055 -1219 -1213 -1300 -1361 -1433 -1034 -1167 -1201 -1204 -1192 -1215 -777 -1177 -874 -876 -862 -956 -808 -1388 -1437 -1537 -1544 ,47.0,2.0,2.0,2.0
5c4T5IZT,03/01/2022,False,blitz,Queen's Indian Defense,white,2016,2004,mate,black,,,,,
dqUZtHlh,03/01/2022,False,blitz,Benoni Defense: King's Pawn Line,white,2011,1997,mate,white,,,,,
4XbFe4IG,03/01/2022,False,blitz,Nimzo-Indian Defense: Spielmann Variation,white,2017,1976,resign,black,,,,,
pF0ySH8h,03/01/2022,False,blitz,Pirc Defense,black,2012,1981,mate,black,,,,,
crgTzHUd,03/01/2022,False,blitz,Bogo-Indian Defense: Exchange Variation,white,2018,1974,mate,black,,,,,
knaq9PgT,03/01/2022,False,blitz,Pirc Defense,black,2024,1990,resign,white,,,,,
UbzXCnEv,03/01/2022,False,blitz,Queen's Gambit Declined,white,2031,1998,resign,black,,,,,
Hc0STUc7,03/01/2022,False,blitz,Pirc Defense,black,2025,2003,resign,black,,,,,
9zDrcDex,03/01/2022,False,blitz,"Queen's Gambit Accepted: Central Variation, Modern Defense",white,2030,2061,resign,black,,,,,
xcA0DfqN,03/01/2022,False,blitz,Slav Defense: Exchange Variation,white,2026,1965,outoftime,white,,,,,
ZrOVD2Yf,03/01/2022,False,blitz,Indian Defense: West Indian Defense,black,2031,2044,resign,white,,,,,
mwpR47vG,03/01/2022,False,blitz,Philidor Defense: Lion Variation,black,2025,2053,resign,black,,,,,
IfhO98SG,03/01/2022,False,blitz,Philidor Defense: Lion Variation,black,2019,2016,resign,black,,,,,
hHioKjFz,02/28/2022,False,blitz,King's Indian Defense: Makogonov Variation,white,2025,2057,resign,black,,,,,
uiW7DcJx,02/28/2022,False,blitz,King's Indian Defense,white,2019,2021,resign,white,,,,,
IqpfD3HV,02/28/2022,False,blitz,"King's Indian Defense: Normal Variation, Rare Defenses",black,2015,1911,outoftime,black,,,,,
OYu6cpJL,02/28/2022,False,blitz,French Defense: Queen's Knight,black,2019,2084,resign,white,,,,,
HzBmgtKf,02/28/2022,False,blitz,"Nimzo-Indian Defense: Three Knights Variation, Duchamp Variation",white,2023,2169,outoftime,black,,,,,
Ac5osTLf,02/28/2022,False,blitz,King's Indian Defense: Makogonov Variation,white,2029,1985,resign,black,,,,,
cf6r02mO,02/28/2022,False,blitz,"Lion Defense: Anti-Philidor, Lion's Cave",black,2035,2035,resign,white,,,,,
Fowg6wOU,02/28/2022,False,blitz,Slav Defense: Exchange Variation,white,2041,1993,outoftime,black,,,,,
LDYYXhUI,02/28/2022,False,blitz,French Defense: Knight Variation,black,2037,1972,resign,black,,,,,
DSaLTLxx,02/28/2022,False,blitz,Queen's Gambit Declined: Austrian Defense,white,2031,2026,resign,white,,,,,
HbkD5Bps,02/28/2022,False,blitz,Pirc Defense,black,2027,1956,mate,black,,,,,
sQVy9lQO,02/27/2022,False,rapid,Slav Defense: Exchange Variation,white,2096,2089,mate,white,,,,,
pWhbktfy,02/27/2022,False,rapid,Queen's Gambit Declined: Austrian Defense,white,2092,1978,resign,white,30 28 36 67 73 192 91 252 186 314 145 205 125 139 83 74 69 77 61 58 62 105 110 139 143 130 128 188 187 205 92 135 82 356 305 631 267 586 232 248 249 256 125 577 580 579 192 170 203 564 195 624 480 506 234 624 265 245 150 144 130 148 144 364 12 623 250 315 94 81 104 69 70 132 0 0 0 0 0 17 2 0 0 8 0 0 0 0 -46 0 -1 0 -16 0 -11 0 -325 0 0 269 219 546 538 887 905 ,90.0,5.0,3.0,10.0
9RY42FI8,02/27/2022,False,rapid,"Queen's Gambit Declined: Tarrasch Defense, Pseudo-Tarrasch",white,2086,2077,resign,white,,,,,
cXdS9ufH,02/27/2022,False,rapid,Paleface Attack,black,2092,2071,resign,white,,,,,
7vl3SIrc,02/27/2022,False,rapid,"Queen's Gambit Declined: Tarrasch Defense, Pseudo-Tarrasch",white,2088,2013,resign,white,,,,,
cZ287uSa,02/27/2022,False,rapid,French Defense: Advance Variation,black,2089,2012,draw,,25 29 24 25 0 25 0 0 -46 -32 -32 24 -31 -38 -4 0 -18 61 41 24 12 42 -30 76 50 51 44 48 32 27 52 58 -105 125 -103 167 -12 36 -122 157 0 0 -62 29 20 26 28 37 26 240 233 564 587 599 612 645 641 663 657 708 725 733 730 731 687 732 404 433 400 715 725 723 715 715 684 746 708 738 692 738 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,52.0,4.0,1.0,5.0
iyCIPVUi,02/27/2022,False,rapid,"Queen's Gambit Declined: Tarrasch Defense, Pseudo-Tarrasch",white,2084,2017,resign,white,,,,,
l3efJv3D,02/26/2022,False,blitz,Hungarian Opening: Symmetrical Variation,black,2020,2084,outoftime,black,,,,,
Jw0QZMeB,02/26/2022,False,rapid,Indian Defense: Normal Variation,black,2084,2086,draw,,,,,,
YTpfAwwB,02/26/2022,False,blitz,French Defense: Exchange Variation,black,2015,1991,outoftime,black,25 29 24 25 23 21 12 21 17 25 25 31 65 88 72 59 0 82 56 56 34 68 32 85 63 57 16 31 32 22 43 112 118 354 167 277 59 67 93 82 -44 -36 -55 -78 -128 -125 -350 -358 -403 -235 -440 -405 -627 -693 -768 -633 -645 -683 -849 -816 -807 -849 -968 -923 -886 -862 -868 -827 -807 -785 -823 -785 -784 -790 -784 -794 -829 -817 -866 -853 -850 -847 -853 -841 -872 -885 -912 -922 -993 -928 -981 -976 -1005 -950 -968 -1007 -7481 -1031 -1474 -1204 -1152 -716 -1207 -1203 ,29.0,5.0,1.0,1.0
pkWYGYca,02/26/2022,False,blitz,"Queen's Gambit Declined: Ragozin Defense, Alekhine Variation",white,2021,1984,mate,black,,,,,
mCGnUV5j,02/26/2022,False,rapid,"French Defense: Tarrasch Variation, Closed Variation",black,2079,2053,resign,black,,,,,
ILrPq0Jh,02/26/2022,False,rapid,Benoni Defense: King's Pawn Line,white,2074,2058,resign,white,,,,,
ZWI0xiWc,02/26/2022,False,rapid,"French Defense: Advance Variation, Main Line",black,2068,2066,resign,black,,,,,
sk7eTEAC,02/25/2022,True,blitz,"King's Indian Defense: Normal Variation, Rare Defenses",black,2024,1796,draw,,,,,,
2FaZV8Re,02/25/2022,True,blitz,King's Indian Defense: Makogonov Variation,white,2020,2085,resign,white,,,,,
I4YWBIwK,02/25/2022,False,blitz,Rat Defense: Harmonist,black,2014,2031,mate,black,,,,,
DgWQcyQz,02/25/2022,False,blitz,Queen's Gambit Declined: Baltic Defense,white,2019,2026,resign,black,,,,,
gi5PP7O9,02/25/2022,False,blitz,Philidor Defense: Lion Variation,black,2015,1937,mate,black,25 75 40 63 57 72 36 48 0 30 0 -14 -173 -146 -133 -96 -190 -21 -101 -106 -133 -99 -169 -167 -208 -24 -102 -89 -199 -198 -277 -277 -297 -285 -320 -275 -400 -375 -389 -354 -388 -309 -490 -504 -550 -537 -599 -594 -609 -616 -639 -627 -683 -653 -825 -839 -845 -837 -889 -915 -1002 -985 -1210 -1015 -1620 -1058 -1318 -1084 -1075 -1048 -1277 -1039 -1092 -1009 -1022 -1029 -1053 -1013 -1007 -907 -912 -891 -914 -922 -921 -916 -1219 -1326 -910 -919 -1155 -892 -903 -915 -915 -596 -639 -566 -625 -543 -487 -537 -630 -660 -928 -934 ,23.0,1.0,1.0,1.0
hA8ETBMi,02/25/2022,False,blitz,Queen's Gambit Declined: Marshall Defense,white,2011,1896,resign,white,,,,,
7dNce9hf,02/25/2022,False,blitz,East Indian Defense,black,2011,2029,draw,,,,,,
AnaFsaIY,02/25/2022,False,blitz,Semi-Slav Defense: Anti-Moscow Gambit,white,2016,2057,resign,black,,,,,
DFVZH7BF,02/25/2022,False,blitz,King's Indian Defense: Normal Variation,black,2011,1954,outoftime,black,,,,,
1w3s6YwJ,02/25/2022,False,rapid,"French Defense: Classical Variation, Normal Variation",black,2062,2065,resign,black,25 29 24 25 0 0 24 37 33 32 -17 -40 -167 68 -114 -133 -143 -151 -135 -132 -189 -86 -112 -42 -99 24 -28 -48 -44 -57 -153 -63 -79 65 72 57 55 61 75 86 50 76 38 108 90 196 177 207 -624 -641 -635 -639 -633 -607 -815 -647 -1010 -1036 -1542 -1215 -1199 -1128 ,37.0,7.0,2.0,1.0
J4N5d7gI,02/24/2022,False,rapid,Semi-Slav Defense Accepted,white,2056,2046,resign,white,,,,,
trdRgj3k,02/24/2022,False,rapid,Slav Defense: Three Knights Variation,white,2062,2044,timeout,black,30 28 36 28 38 38 28 74 0 18 0 28 -116 46 -18 -43 -24 -16 -12 100 131 142 42 862 208 476 418 475 93 758 751 769 776 730 680 700 662 724 730 747 585 697 -775 -776 ,147.0,3.0,1.0,3.0
xIt1oGMA,02/24/2022,False,rapid,English Defense,white,2057,2042,outoftime,white,30 20 26 43 66 50 -7 24 -71 -101 -62 -54 -95 -112 -125 -36 -24 -21 -26 -18 0 -6 -22 -6 -12 287 -51 290 109 192 162 194 -108 309 320 317 155 546 38 30 -163 -137 -153 -141 -132 506 -150 0 -6 20 -18 769 789 786 516 612 579 555 377 593 502 724 723 679 661 684 738 718 709 732 651 673 707 805 723 639 692 700 698 938 469 887 744 1007 1020 1424 955 947 961 902 965 920 920 952 898 ,86.0,4.0,3.0,5.0
IAJFzU8a,02/24/2022,False,rapid,Pirc Defense,black,2051,2047,mate,black,25 75 16 60 -2 67 4 32 21 40 -17 -23 -74 -61 -77 -80 -81 -65 -99 25 -18 -14 -42 -43 -41 -19 -290 -250 -476 -500 -490 -428 -646 -661 -651 -646 -745 -707 -869 -453 -404 -182 -214 -200 -211 -213 -210 -207 -365 -165 -136 -170 -464 -504 -590 -585 -552 -557 -944 -725 -1087 -922 -1001 -1017 -1578 -1416 -1533 -1605 -2017 -1289 ,47.0,1.0,3.0,1.0
WB1vF5hz,02/24/2022,False,rapid,Dutch Defense,white,2050,2093,draw,,,,,,
wotahTEX,02/24/2022,False,rapid,Indian Defense,black,2045,2046,mate,black,,,,,
7aMsA7BC,02/24/2022,False,rapid,Pirc Defense,black,2038,2065,resign,black,25 75 0 17 -24 34 14 69 0 -9 -41 -65 -117 -24 -27 -17 -48 -22 -89 -107 -134 -125 -116 -99 -200 -196 -268 -283 -804 -553 -690 -731 -712 -661 -829 -772 -879 -693 -861 -883 -970 -966 -897 -942 ,37.0,4.0,0.0,0.0
7rh5rMDe,02/24/2022,False,rapid,Ware Opening,black,2033,2006,resign,black,-23 0 -33 -39 -62 -78 -78 -84 -150 -112 -133 -90 -111 -51 -176 -160 -152 -103 -172 -70 -143 -98 -110 -113 -364 -346 -434 -319 -691 -506 -1100 -1043 -1453 -1409 -1208 -2510 -3022 707 715 766 797 792 817 797 853 936 889 994 838 912 952 1151 780 936 630 646 -2487 -2459 -7288 -837 -817 -729 -749 -747 -739 -722 ,94.0,5.0,0.0,1.0
RhknIl31,02/24/2022,False,rapid,Queen's Gambit Declined: Vienna Variation,white,2028,2001,resign,white,,,,,
eRnwuvH5,02/24/2022,False,rapid,"English Opening: Anglo-Indian Defense, Queen's Knight Variation",black,2022,2034,resign,black,23 29 8 51 24 69 0 44 -23 58 43 80 82 105 96 106 55 7 -39 -29 -19 -30 -63 -70 -113 -42 -56 -51 -117 -106 -117 -70 -98 -68 -79 7 -108 -82 -80 -96 -97 -45 -452 -485 -470 242 -391 0 0 -17 0 73 -27 28 -968 -983 -1023 -785 -781 -753 -769 -685 -848 0 -946 -965 -957 -1004 ,89.0,5.0,0.0,3.0
T0d4Tic4,02/24/2022,False,rapid,Queen's Gambit,white,2028,2028,resign,black,,,,,
Dzw1VVCZ,02/23/2022,False,rapid,"French Defense: Steinitz Variation, Boleslavsky Variation",black,2024,1916,resign,black,25 29 24 25 0 0 16 0 38 0 0 0 29 147 -374 0 -125 -119 -811 -808 ,51.0,0.0,1.0,1.0
MVu6kUn3,02/23/2022,False,blitz,"Queen's Gambit Declined: Ragozin Defense, Alekhine Variation",white,2005,1998,mate,white,30 23 27 23 0 17 0 15 26 13 -33 13 17 18 37 20 -14 37 21 56 -2 12 29 44 13 2 -29 -50 -62 28 -7 39 38 81 64 65 25 22 0 0 -18 528 42 25 -70 0 -25 0 -93 34 48 44 -72 0 -6 33 44 149 159 250 207 234 230 552 122 798 800 791 807 ,44.0,3.0,1.0,2.0
2yq6xv8C,02/23/2022,False,blitz,Indian Defense,black,2011,2022,resign,white,,,,,
W3MUuNnn,02/23/2022,False,blitz,"Lion Defense: Anti-Philidor, Lion's Cave",black,2005,1993,resign,black,25 75 40 63 57 72 81 81 8 15 -188 -73 -72 -32 -213 64 -234 -79 -203 -159 -148 -63 -73 -75 -112 -19 -120 145 -57 -8 -53 187 -54 593 669 592 601 609 246 517 37 32 28 16 35 19 36 37 -14 112 -231 78 -12 -29 -45 37 53 87 99 81 31 130 -317 -320 -1104 -1071 -1348 ,92.0,5.0,2.0,6.0
gbHnQ17R,02/23/2022,False,blitz,Nimzo-Indian Defense: Leningrad Variation,white,2000,1999,resign,white,,,,,
M6x8kktj,02/23/2022,False,blitz,Philidor Defense: Lion Variation,black,1994,1975,outoftime,black,25 75 28 12 39 61 36 48 25 24 26 34 -20 -12 -20 -31 -31 60 13 51 -27 -4 -75 -63 -59 43 -46 -37 -8 60 47 33 52 28 -70 164 -88 212 152 144 159 173 174 170 45 326 153 695 150 126 129 126 134 126 17 62 42 112 24 15 12 20 -31 -91 -58 27 21 72 37 91 100 107 62 42 76 54 0 0 -10 58 -43 -54 -57 -93 -48 -46 -366 -177 -149 -84 ,55.0,7.0,1.0,4.0
GAKSxZA7,02/23/2022,False,blitz,King's Indian Defense: Makogonov Variation,black,1989,1965,outoftime,black,,,,,
lJzguTtA,02/23/2022,False,blitz,Benoni Defense: Old Benoni,white,1995,1868,mate,black,,,,,
VfMs9esL,02/23/2022,False,blitz,"Queen's Gambit Declined: Ragozin Defense, Alekhine Variation",white,2000,2027,resign,black,,,,,
ljpr72VN,02/23/2022,False,blitz,"Grünfeld Defense: Exchange Variation, Classical Variation",white,2006,1993,resign,black,,,,,
mD7wPwAf,02/22/2022,False,blitz,Pirc Defense,black,2001,1999,outoftime,black,,,,,
hBIC8NAn,02/22/2022,False,blitz,Queen's Gambit Declined: Marshall Defense,white,2006,2002,outoftime,black,,,,,
SAXCDm5M,02/22/2022,False,blitz,East Indian Defense,black,2013,1996,mate,white,,,,,
RMT0UrVI,02/22/2022,False,blitz,Queen's Gambit Declined: Marshall Defense,white,2007,2002,resign,white,30 28 36 81 26 27 -30 69 36 86 27 17 12 4 -11 65 32 240 18 67 47 75 -1 93 88 777 775 1773 1908 2076 ,31.0,5.0,0.0,1.0
1KES7nBb,02/22/2022,False,blitz,King's Indian Defense: Makogonov Variation,white,2000,2031,resign,white,,,,,
0QyThE5x,02/22/2022,False,rapid,Bogo-Indian Defense: Nimzowitsch Variation,white,2017,2043,resign,white,,,,,
PUgecVIt,02/21/2022,False,rapid,English Opening: Great Snake Variation,black,2012,2011,resign,black,23 44 6 -1 -29 75 20 52 13 42 34 74 68 41 44 231 213 226 227 222 -22 15 -59 -48 -162 -152 -263 -235 -190 -122 -132 64 66 65 62 70 0 352 155 205 170 240 241 331 89 89 27 0 29 476 250 262 217 572 517 528 536 867 862 863 838 877 856 881 708 700 736 860 159 277 316 284 275 653 677 905 604 708 544 512 -537 -498 -548 -529 -555 -521 -570 -534 -537 -491 -554 -571 -601 -602 -618 -616 -621 -602 -652 -676 -709 -581 -797 -797 -792 -778 -816 -759 -946 -934 0 0 0 0 0 0 0 0 0 0 0 0 0 -591 -734 -761 -782 -6021 -661 -745 -558 -657 -526 -767 -979 -6486 -900 ,80.0,6.0,0.0,7.0
78ca1mjq,02/21/2022,False,rapid,"Indian Defense: Budapest Defense, Rubinstein Variation",white,2004,2116,outoftime,white,30 23 27 108 75 78 49 67 67 52 51 62 64 126 103 180 142 371 116 920 102 105 83 94 64 172 129 165 177 218 154 258 159 244 142 320 170 201 185 232 159 208 101 640 168 248 118 172 35 178 47 54 50 81 67 127 34 232 248 369 356 760 124 184 166 167 170 161 123 329 327 579 563 654 613 603 664 621 636 648 222 261 237 241 269 250 237 244 237 568 558 668 540 522 530 553 546 630 633 755 718 746 765 745 739 ,81.0,6.0,4.0,5.0
tXFuETtw,02/21/2022,False,rapid,Sicilian Defense: Marshall Gambit,black,2008,2112,resign,white,25 29 24 25 0 148 97 172 114 122 75 91 67 87 129 130 148 146 159 115 84 175 -91 -82 -250 -128 -123 -110 -128 -36 -73 80 75 165 149 371 406 536 544 517 510 775 785 833 798 841 808 842 585 1081 1062 1872 1638 1775 1355 ,74.0,7.0,2.0,1.0
EWFuXfcl,02/19/2022,False,blitz,Slav Defense: Exchange Variation,white,2006,2031,resign,black,,,,,
ZAdxNBeO,02/16/2022,False,rapid,Sicilian Defense: Marshall Gambit,black,2015,1963,resign,white,,,,,
nQ5wT8LZ,02/16/2022,False,rapid,Pirc Defense,black,2019,2066,resign,white,,,,,
AnMzYYtr,02/16/2022,False,rapid,Zukertort Opening,black,2025,2034,timeout,white,,,,,
dewFua1J,02/16/2022,False,rapid,Benoni Defense: Hromádka System,white,2031,2028,resign,black,,,,,
wneIdlvq,02/16/2022,False,rapid,Queen's Gambit Declined: Marshall Defense,black,2031,1995,timeout,,,,,,
5nppNFp5,02/16/2022,False,blitz,"Indian Defense: Budapest Defense, Rubinstein Variation",white,1999,2040,resign,white,30 0 27 108 75 78 49 68 53 71 51 62 64 52 54 67 68 81 90 99 92 109 108 144 137 166 170 179 143 753 754 ,9.0,0.0,0.0,0.0
fdZQCPjQ,02/16/2022,False,blitz,King's Indian Defense: Smyslov Variation,black,1992,2120,outoftime,black,30 0 27 30 31 70 24 55 0 63 4 56 34 70 50 58 -154 8 -286 -174 -141 -234 -229 -202 -420 -205 -434 -204 -372 0 -68 -63 -57 681 -753 79 -736 -716 -708 -560 -602 -542 -649 -357 -375 -13 -46 -32 -51 130 -128 0 0 0 -635 -594 -637 -651 ,139.0,2.0,4.0,6.0
qTWHMPKG,02/15/2022,False,blitz,Old Indian Defense,white,1986,1966,resign,white,,,,,
jRICrTzC,02/15/2022,False,blitz,Queen's Gambit Declined: Baltic Defense,white,1992,1960,resign,black,,,,,
D9AGrPmR,02/15/2022,False,blitz,Queen's Gambit Declined: Baltic Defense,white,1987,1965,outoftime,white,,,,,
LFXnfuBS,02/15/2022,False,blitz,Indian Defense,black,1982,1971,outoftime,black,,,,,
Til6M1Bn,02/15/2022,False,blitz,Queen's Gambit Declined: Baltic Defense,white,1976,1977,resign,white,,,,,
MFGm2hGd,02/15/2022,False,blitz,Nimzo-Larsen Attack: Indian Variation,black,1982,1943,resign,white,0 13 5 13 13 12 9 12 0 12 6 30 26 33 37 44 -4 0 5 4 19 11 9 23 17 1 -8 18 -124 69 12 182 189 339 329 562 571 582 601 803 807 815 792 804 650 691 653 701 671 717 708 885 853 1115 1097 1089 887 885 856 1058 1030 ,57.0,0.0,2.0,2.0
3ta4Oc3B,02/15/2022,False,blitz,Slav Defense: Exchange Variation,white,1977,1978,mate,white,,,,,
Glvw0V68,02/15/2022,False,blitz,Pirc Defense,black,1982,1998,mate,white,,,,,
yZTMx13d,02/15/2022,False,blitz,Lion Defense: Lion's Jaw,black,1988,1970,resign,white,,,,,
v9cY3iJP,02/15/2022,False,blitz,Queen's Gambit Declined,white,1982,1987,resign,white,,,,,
peLoFzzO,02/15/2022,False,blitz,Alekhine Defense: Maróczy Variation,black,1986,2112,mate,white,,,,,
rCefwzlk,02/15/2022,False,blitz,"Grünfeld Defense: Exchange Variation, Classical Variation",white,1986,1961,draw,,,,,,
k3cmTpqs,02/15/2022,False,blitz,"Queen's Gambit Accepted: Central Variation, Greco Variation",white,1992,1984,outoftime,black,,,,,
r8bzB03T,02/15/2022,False,blitz,"English Opening: Anglo-Indian Defense, King's Indian Formation",black,1998,1966,timeout,white,,,,,
5CMrM72q,02/15/2022,False,blitz,"King's Indian Defense: Normal Variation, Rare Defenses",black,1992,2004,outoftime,black,,,,,
MEA1ZnOb,02/14/2022,False,blitz,Queen's Gambit Declined: Marshall Defense,white,1999,1963,resign,black,,,,,
xE6SxLx9,02/14/2022,False,blitz,Pirc Defense,black,1993,2011,resign,black,,,,,
Z7tRNme9,02/14/2022,False,blitz,Philidor Defense: Lion Variation,black,1999,1964,outoftime,white,,,,,
V9dXZ2BV,02/14/2022,False,blitz,Modern Defense: Averbakh System,white,1994,1969,resign,white,,,,,
vbqxeFuc,02/14/2022,False,blitz,Pirc Defense,black,1988,1975,resign,black,,,,,
YY1HGPYl,02/14/2022,False,blitz,Queen's Gambit Accepted: Saduleto Variation,white,1983,1980,resign,white,,,,,
lG78ksoV,02/14/2022,False,blitz,"Queen's Gambit Declined: Tarrasch Defense, Pseudo-Tarrasch",white,1978,1923,resign,white,,,,,
UAILkMUA,02/14/2022,False,blitz,Philidor Defense: Lion Variation,black,1972,1980,mate,black,,,,,
bjWvJjnh,02/14/2022,False,blitz,Zukertort Opening: Pirc Invitation,black,1966,1988,resign,black,,,,,
VTmRGJbR,02/14/2022,False,blitz,Semi-Slav Defense,white,1960,1959,outoftime,white,,,,,
5kL0vOIy,02/14/2022,False,blitz,Slav Indian,white,1966,1935,outoftime,black,,,,,
nhbtCRvY,02/14/2022,False,blitz,King's Indian Attack: Symmetrical Defense,black,1972,1956,timeout,white,,,,,
vZY7lumC,02/14/2022,False,blitz,Slav Defense: Exchange Variation,white,1965,2082,resign,white,,,,,
6jePZbvJ,02/14/2022,False,rapid,Indian Defense,black,2032,1981,draw,,30 0 1 12 0 2 -40 -12 -32 -9 -31 -7 -34 -32 -69 1 -80 0 -78 -10 -64 -26 -84 -38 -96 -66 -67 -63 -106 -93 -111 39 2 22 17 13 -27 54 -44 -17 -24 -32 -23 0 0 -6 0 10 0 19 11 30 0 0 0 232 241 243 235 408 408 434 448 412 303 449 439 447 406 464 454 438 430 574 386 840 205 242 197 221 229 472 213 280 20 269 0 0 0 0 0 12 0 0 -52 249 276 231 197 493 0 291 ,70.0,7.0,2.0,6.0
